1,0,0,800,600,16
2,0,0,800,600,16
3,480000,1,800,600,16
4,480000,7620,800,600,16
5,480000,7642,800,600,16
6,480000,7617,800,600,16
7,480000,7588,800,600,16
8,480000,7635,800,600,16
9,480000,7641,800,600,16
10,480000,7640,800,600,16
11,480000,7632,800,600,16
12,480000,7696,800,600,16
13,480000,7700,800,600,16
14,480000,7700,800,600,16
15,480000,7673,800,600,16
16,480000,7653,800,600,16
17,480000,7647,800,600,16
18,480000,7623,800,600,16
19,480000,7652,800,600,16
20,480000,7642,800,600,16
21,480000,7659,800,600,16
22,480000,7631,800,600,16
23,480000,7576,800,600,16
24,480000,7550,800,600,16
25,480000,7552,800,600,16
26,480000,7558,800,600,16
27,480000,7534,800,600,16
28,480000,7534,800,600,16
29,480000,7505,800,600,16
30,480000,7509,800,600,16
31,480000,7477,800,600,16
32,480000,7453,800,600,16
33,480000,7434,800,600,16
34,480000,7424,800,600,16
35,480000,7392,800,600,16
36,480000,7362,800,600,16
37,480000,7299,800,600,16
38,480000,7231,800,600,16
39,480000,7201,800,600,16
40,480000,7210,800,600,16
41,480000,7198,800,600,16
42,480000,7189,800,600,16
43,480000,7178,800,600,16
44,480000,7176,800,600,16
45,480000,7175,800,600,16
46,480000,7175,800,600,16
47,480000,7146,800,600,16
48,480000,7112,800,600,16
49,480000,7100,800,600,16
50,480000,7081,800,600,16
51,480000,7086,800,600,16
52,480000,7048,800,600,16
53,480000,7030,800,600,16
54,480000,7004,800,600,16
55,480000,6972,800,600,16
56,480000,6966,800,600,16
57,480000,6918,800,600,16
58,480000,6894,800,600,16
59,480000,6851,800,600,16
60,480000,6820,800,600,16
61,480000,6837,800,600,16
62,480000,6812,800,600,16
63,480000,6765,800,600,16
64,480000,6697,800,600,16
65,480000,6713,800,600,16
66,480000,6663,800,600,16
67,480000,6644,800,600,16
68,480000,6595,800,600,16
69,480000,6528,800,600,16
70,480000,6537,800,600,16
71,480000,6463,800,600,16
72,480000,6433,800,600,16
73,480000,6393,800,600,16
74,480000,6327,800,600,16
75,480000,6225,800,600,16
76,480000,6226,800,600,16
77,480000,6160,800,600,16
78,480000,6076,800,600,16
79,480000,6061,800,600,16
80,480000,6013,800,600,16
81,480000,5929,800,600,16
82,480000,5859,800,600,16
83,480000,5828,800,600,16
84,480000,5802,800,600,16
85,480000,5709,800,600,16
86,480000,5675,800,600,16
87,480000,5611,800,600,16
88,480000,5585,800,600,16
89,480000,5548,800,600,16
90,480000,5479,800,600,16
91,480000,5436,800,600,16
92,480000,5367,800,600,16
93,480000,5346,800,600,16
94,480000,5322,800,600,16
95,480000,5300,800,600,16
96,480000,5282,800,600,16
97,480000,5266,800,600,16
98,480000,5205,800,600,16
99,480000,5187,800,600,16
100,480000,5142,800,600,16
101,480000,5176,800,600,16
102,480000,5233,800,600,16
103,480000,5329,800,600,16
104,480000,5314,800,600,16
105,480000,5293,800,600,16
106,480000,5299,800,600,16
107,480000,5243,800,600,16
108,480000,5228,800,600,16
109,480000,5195,800,600,16
110,480000,5196,800,600,16
111,480000,5190,800,600,16
112,480000,5211,800,600,16
113,480000,5193,800,600,16
114,480000,5178,800,600,16
115,480000,5199,800,600,16
116,480000,5156,800,600,16
117,480000,5172,800,600,16
118,480000,5216,800,600,16
119,480000,5189,800,600,16
120,480000,5173,800,600,16
121,480000,5154,800,600,16
122,480000,5150,800,600,16
123,480000,5165,800,600,16
124,480000,5116,800,600,16
125,480000,5140,800,600,16
126,480000,5093,800,600,16
127,480000,5101,800,600,16
128,480000,5108,800,600,16
129,480000,5157,800,600,16
130,480000,5159,800,600,16
131,480000,5163,800,600,16
132,480000,5149,800,600,16
133,480000,5177,800,600,16
134,480000,5179,800,600,16
135,480000,5207,800,600,16
136,480000,5188,800,600,16
137,480000,5200,800,600,16
138,480000,5202,800,600,16
139,480000,5240,800,600,16
140,480000,5220,800,600,16
