1,0,0,1024,768,32
2,0,0,1024,768,32
3,786432,1,1024,768,32
4,786432,4722,1024,768,32
5,786432,4701,1024,768,32
6,786432,4718,1024,768,32
7,786432,4695,1024,768,32
8,786432,4680,1024,768,32
9,786432,4682,1024,768,32
10,786432,4727,1024,768,32
11,786432,4726,1024,768,32
12,786432,4716,1024,768,32
13,786432,4740,1024,768,32
14,786432,4716,1024,768,32
15,786432,4721,1024,768,32
16,786432,4720,1024,768,32
17,786432,4718,1024,768,32
18,786432,4724,1024,768,32
19,786432,4727,1024,768,32
20,786432,4704,1024,768,32
21,786432,4727,1024,768,32
22,786432,4714,1024,768,32
23,786432,4709,1024,768,32
24,786432,4693,1024,768,32
25,786432,4679,1024,768,32
26,786432,4670,1024,768,32
27,786432,4657,1024,768,32
28,786432,4650,1024,768,32
29,786432,4640,1024,768,32
30,786432,4615,1024,768,32
31,786432,4594,1024,768,32
32,786432,4623,1024,768,32
33,786432,4600,1024,768,32
34,786432,4589,1024,768,32
35,786432,4554,1024,768,32
36,786432,4499,1024,768,32
37,786432,4476,1024,768,32
38,786432,4430,1024,768,32
39,786432,4417,1024,768,32
40,786432,4402,1024,768,32
41,786432,4397,1024,768,32
42,786432,4380,1024,768,32
43,786432,4386,1024,768,32
44,786432,4375,1024,768,32
45,786432,4388,1024,768,32
46,786432,4370,1024,768,32
47,786432,4371,1024,768,32
48,786432,4341,1024,768,32
49,786432,4362,1024,768,32
50,786432,4334,1024,768,32
51,786432,4333,1024,768,32
52,786432,4311,1024,768,32
53,786432,4302,1024,768,32
54,786432,4289,1024,768,32
55,786432,4277,1024,768,32
56,786432,4259,1024,768,32
57,786432,4256,1024,768,32
58,786432,4217,1024,768,32
59,786432,4216,1024,768,32
60,786432,4195,1024,768,32
61,786432,4193,1024,768,32
62,786432,4182,1024,768,32
63,786432,4157,1024,768,32
64,786432,4145,1024,768,32
65,786432,4145,1024,768,32
66,786432,4143,1024,768,32
67,786432,4145,1024,768,32
68,786432,4117,1024,768,32
69,786432,4099,1024,768,32
70,786432,4081,1024,768,32
71,786432,4055,1024,768,32
72,786432,4010,1024,768,32
73,786432,3984,1024,768,32
74,786432,3954,1024,768,32
75,786432,3867,1024,768,32
76,786432,3843,1024,768,32
77,786432,3828,1024,768,32
78,786432,3784,1024,768,32
79,786432,3735,1024,768,32
80,786432,3714,1024,768,32
81,786432,3673,1024,768,32
82,786432,3629,1024,768,32
83,786432,3586,1024,768,32
84,786432,3553,1024,768,32
85,786432,3496,1024,768,32
