1,0,0,800,600,8
2,0,0,800,600,8
3,480000,1,800,600,8
4,480000,17293,800,600,8
5,480000,17327,800,600,8
6,480000,17267,800,600,8
7,480000,17277,800,600,8
8,480000,17265,800,600,8
9,480000,17302,800,600,8
10,480000,17284,800,600,8
11,480000,17292,800,600,8
12,480000,17349,800,600,8
13,480000,17302,800,600,8
14,480000,17298,800,600,8
15,480000,17231,800,600,8
16,480000,17255,800,600,8
17,480000,17249,800,600,8
18,480000,17193,800,600,8
19,480000,17189,800,600,8
20,480000,17177,800,600,8
21,480000,17215,800,600,8
22,480000,17157,800,600,8
23,480000,17040,800,600,8
24,480000,16967,800,600,8
25,480000,16985,800,600,8
26,480000,16924,800,600,8
27,480000,16896,800,600,8
28,480000,16885,800,600,8
29,480000,16874,800,600,8
30,480000,16875,800,600,8
31,480000,16825,800,600,8
32,480000,16856,800,600,8
33,480000,16805,800,600,8
34,480000,16781,800,600,8
35,480000,16753,800,600,8
36,480000,16693,800,600,8
37,480000,16611,800,600,8
38,480000,16492,800,600,8
39,480000,16417,800,600,8
40,480000,16426,800,600,8
41,480000,16414,800,600,8
42,480000,16409,800,600,8
43,480000,16357,800,600,8
44,480000,16377,800,600,8
45,480000,16362,800,600,8
46,480000,16334,800,600,8
47,480000,16246,800,600,8
48,480000,16195,800,600,8
49,480000,16158,800,600,8
50,480000,16126,800,600,8
51,480000,16102,800,600,8
52,480000,16045,800,600,8
53,480000,15942,800,600,8
54,480000,15906,800,600,8
55,480000,15829,800,600,8
56,480000,15771,800,600,8
57,480000,15721,800,600,8
58,480000,15663,800,600,8
59,480000,15592,800,600,8
60,480000,15527,800,600,8
61,480000,15503,800,600,8
62,480000,15429,800,600,8
63,480000,15316,800,600,8
64,480000,15254,800,600,8
65,480000,15259,800,600,8
66,480000,15168,800,600,8
67,480000,15091,800,600,8
68,480000,15031,800,600,8
69,480000,14936,800,600,8
70,480000,14885,800,600,8
71,480000,14763,800,600,8
72,480000,14680,800,600,8
73,480000,14595,800,600,8
74,480000,14491,800,600,8
75,480000,14349,800,600,8
76,480000,14308,800,600,8
77,480000,14202,800,600,8
78,480000,14054,800,600,8
79,480000,13986,800,600,8
80,480000,13849,800,600,8
81,480000,13712,800,600,8
82,480000,13589,800,600,8
83,480000,13511,800,600,8
84,480000,13458,800,600,8
85,480000,13326,800,600,8
86,480000,13252,800,600,8
87,480000,13139,800,600,8
88,480000,13094,800,600,8
89,480000,13008,800,600,8
90,480000,12911,800,600,8
91,480000,12822,800,600,8
92,480000,12754,800,600,8
93,480000,12708,800,600,8
94,480000,12705,800,600,8
95,480000,12614,800,600,8
96,480000,12564,800,600,8
97,480000,12502,800,600,8
98,480000,12445,800,600,8
99,480000,12419,800,600,8
100,480000,12401,800,600,8
101,480000,12402,800,600,8
102,480000,12462,800,600,8
103,480000,12576,800,600,8
104,480000,12522,800,600,8
105,480000,12516,800,600,8
106,480000,12499,800,600,8
107,480000,12424,800,600,8
108,480000,12427,800,600,8
109,480000,12358,800,600,8
110,480000,12394,800,600,8
111,480000,12356,800,600,8
112,480000,12343,800,600,8
113,480000,12314,800,600,8
114,480000,12266,800,600,8
115,480000,12311,800,600,8
116,480000,12298,800,600,8
117,480000,12279,800,600,8
118,480000,12352,800,600,8
119,480000,12339,800,600,8
120,480000,12280,800,600,8
121,480000,12262,800,600,8
122,480000,12260,800,600,8
123,480000,12271,800,600,8
124,480000,12269,800,600,8
125,480000,12272,800,600,8
126,480000,12215,800,600,8
127,480000,12208,800,600,8
128,480000,12242,800,600,8
129,480000,12306,800,600,8
130,480000,12318,800,600,8
131,480000,12312,800,600,8
132,480000,12349,800,600,8
133,480000,12418,800,600,8
134,480000,12381,800,600,8
135,480000,12424,800,600,8
136,480000,12402,800,600,8
