1,0,0,0,800,600,8
2,0.02,0,0,800,600,8
3,0.12,480000,1,800,600,8
4,0.22,480000,15972,800,600,8
5,0.32,480000,16048,800,600,8
6,0.42,480000,15962,800,600,8
7,0.52,480000,15986,800,600,8
8,0.62,480000,16016,800,600,8
9,0.72,480000,16069,800,600,8
10,0.82,480000,16017,800,600,8
11,0.92,480000,16056,800,600,8
12,1.02,480000,16077,800,600,8
13,1.12,480000,16050,800,600,8
14,1.22,480000,16043,800,600,8
15,1.32,480000,15978,800,600,8
16,1.42,480000,16011,800,600,8
17,1.52,480000,16002,800,600,8
18,1.62,480000,15960,800,600,8
19,1.72,480000,15967,800,600,8
20,1.82,480000,15958,800,600,8
21,1.92,480000,15961,800,600,8
22,2.02,480000,15918,800,600,8
23,2.12,480000,15833,800,600,8
24,2.22,480000,15739,800,600,8
25,2.32,480000,15767,800,600,8
26,2.42,480000,15709,800,600,8
27,2.52,480000,15688,800,600,8
28,2.62,480000,15676,800,600,8
29,2.72,480000,15676,800,600,8
30,2.82,480000,15658,800,600,8
31,2.92,480000,15660,800,600,8
32,3.02,480000,15649,800,600,8
33,3.12,480000,15599,800,600,8
34,3.22,480000,15569,800,600,8
35,3.32,480000,15532,800,600,8
36,3.42,480000,15454,800,600,8
37,3.52,480000,15361,800,600,8
38,3.62,480000,15254,800,600,8
39,3.72,480000,15227,800,600,8
40,3.82,480000,15241,800,600,8
41,3.92,480000,15192,800,600,8
42,4.02,480000,15157,800,600,8
43,4.12,480000,15136,800,600,8
44,4.22,480000,15174,800,600,8
45,4.32,480000,15132,800,600,8
46,4.42,480000,15106,800,600,8
47,4.52,480000,15044,800,600,8
48,4.62,480000,14958,800,600,8
49,4.72,480000,14972,800,600,8
50,4.82,480000,14922,800,600,8
51,4.92,480000,14886,800,600,8
52,5.02,480000,14854,800,600,8
53,5.12,480000,14779,800,600,8
54,5.22,480000,14735,800,600,8
55,5.32,480000,14684,800,600,8
56,5.42,480000,14626,800,600,8
57,5.52,480000,14586,800,600,8
58,5.62,480000,14564,800,600,8
59,5.72,480000,14474,800,600,8
60,5.82,480000,14377,800,600,8
61,5.92,480000,14387,800,600,8
62,6.02,480000,14309,800,600,8
63,6.12,480000,14168,800,600,8
64,6.22,480000,14164,800,600,8
65,6.32,480000,14148,800,600,8
66,6.42,480000,14060,800,600,8
67,6.52,480000,13942,800,600,8
68,6.62,480000,13891,800,600,8
69,6.72,480000,13776,800,600,8
70,6.82,480000,13714,800,600,8
71,6.92,480000,13593,800,600,8
72,7.02,480000,13486,800,600,8
73,7.12,480000,13386,800,600,8
74,7.22,480000,13278,800,600,8
