1,0,0,0,1920,1080,8
2,0.02,0,0,1920,1080,8
3,0.12,2073600,1,1920,1080,8
4,0.22,2073600,32173,1920,1080,8
5,0.32,2073600,32166,1920,1080,8
6,0.42,2073600,32287,1920,1080,8
7,0.52,2073600,32203,1920,1080,8
8,0.62,2073600,32229,1920,1080,8
9,0.72,2073600,32301,1920,1080,8
10,0.82,2073600,32255,1920,1080,8
11,0.92,2073600,32310,1920,1080,8
12,1.02,2073600,32337,1920,1080,8
13,1.12,2073600,32379,1920,1080,8
14,1.22,2073600,32334,1920,1080,8
15,1.32,2073600,32219,1920,1080,8
16,1.42,2073600,32271,1920,1080,8
17,1.52,2073600,32242,1920,1080,8
18,1.62,2073600,32247,1920,1080,8
19,1.72,2073600,32217,1920,1080,8
20,1.82,2073600,32161,1920,1080,8
21,1.92,2073600,32124,1920,1080,8
22,2.02,2073600,32110,1920,1080,8
23,2.12,2073600,32049,1920,1080,8
24,2.22,2073600,32049,1920,1080,8
25,2.32,2073600,32021,1920,1080,8
26,2.42,2073600,32010,1920,1080,8
27,2.52,2073600,31948,1920,1080,8
28,2.62,2073600,31952,1920,1080,8
29,2.72,2073600,31926,1920,1080,8
30,2.82,2073600,31817,1920,1080,8
31,2.92,2073600,31818,1920,1080,8
32,3.02,2073600,31723,1920,1080,8
33,3.12,2073600,31657,1920,1080,8
34,3.22,2073600,31599,1920,1080,8
35,3.32,2073600,31406,1920,1080,8
36,3.42,2073600,31298,1920,1080,8
37,3.52,2073600,31043,1920,1080,8
38,3.62,2073600,30972,1920,1080,8
39,3.72,2073600,30865,1920,1080,8
40,3.82,2073600,30862,1920,1080,8
41,3.92,2073600,30816,1920,1080,8
42,4.02,2073600,30847,1920,1080,8
43,4.12,2073600,30880,1920,1080,8
44,4.22,2073600,30923,1920,1080,8
45,4.32,2073600,30928,1920,1080,8
46,4.42,2073600,30886,1920,1080,8
47,4.52,2073600,30893,1920,1080,8
48,4.62,2073600,30899,1920,1080,8
49,4.72,2073600,30968,1920,1080,8
50,4.82,2073600,31017,1920,1080,8
51,4.92,2073600,31035,1920,1080,8
52,5.02,2073600,30995,1920,1080,8
53,5.12,2073600,30940,1920,1080,8
54,5.22,2073600,30955,1920,1080,8
55,5.32,2073600,30911,1920,1080,8
